brands,brands_tags,carbohydrates_100g,cholesterol_100g,code,creator,demo_cat,energy_100g,fat_100g,fiber_100g,hos,image_url,product_name,proteins_100g,serving_size,sodium_100g,sugars_100g
Hy-Vee  Inc.,hy-vee-inc,0.0,0.0,N75450085200,usda-ndb-import,vegetable oil spread,2092.0,57.14,0.0,0,,Hy-Vee  Inc. Vegetable Oil Spread,0.0,14 g (1 Tbsp),0.643,0.0
Newman's Own,newman-s-own,66.67,0.0,N757645021241,usda-ndb-import,cookies chocolate chip,1904.0,24.24,3.0,0,,"Newman's Own Double Chocolate Chip Cookies, Chocolate Chip",6.06,33 g (33 g),0.212,33.33
Voskos,voskos,10.67,0.006999999999999999,N758543470001,usda-ndb-import,fat greek yogurt,335.0,0.0,0.0,0,,"Voskos Non Fat Greek Yogurt, Wild Blueberry",8.67,150 g (5.3 oz),0.037000000000000005,9.33
Back To Nature,back-to-nature,68.57,0.013999999999999999,N759283401027,usda-ndb-import,macaroni cheese dinner,1552.0,3.57,1.4,0,,Back To Nature Macaroni & Cheese Dinner,14.29,70 g (2.5 oz),0.9,8.57
Craveright,craveright,42.42,0.0,N766150048483,usda-ndb-import,chocolate chip cookie,1904.0,33.33,12.1,0,,Craveright Chocolate Chip Cookie,18.18,33 g (33 g),0.28800000000000003,21.21
Reese's,reese-s,58.82,0.0,N768395487157,usda-ndb-import,peanut butter cups,2213.0,29.41,5.9,0,,Reese's Miniatures Peanut Butter Cups,11.76,17 g (1 PACKAGE),0.294,52.94
Papa John's Salad & Produce,papa-john-s-salad-produce,8.49,0.033,N782796028443,usda-ndb-import,thousand island dressing,414.0,6.6,0.5,0,,Papa John's Salad & Produce Shrimp Krab Louie Salad With Thousand Island Dressing,4.25,212 g (0.5 SALAD),0.278,1.89
Uncle Harry's,uncle-harry-s,32.65,0.026000000000000002,N783025040076,usda-ndb-import,premium ice cream,1155.0,15.31,1.0,0,,"Uncle Harry's Premium Ice Cream Roll With Chocolate Cookie Crunch Outside, Mocha Mud",3.06,98 g (98 g),0.138,23.47
Shor Habor,shor-habor,3.57,0.054000000000000006,N783919440135,usda-ndb-import,smoked turkey breast,448.0,1.79,0.0,0,,Shor Habor Sliced Smoked Turkey Breast,19.64,56 g (4 SLICES),1.089,1.79
Shahia,shahia,0.0,0.043,N783963008831,usda-ndb-import,sardines in tomato,523.0,6.4,0.0,0,,Shahia Sardines In Tomato Sauce,14.4,125 g (1 CAN),0.369,0.0
Valued Naturals,valued-naturals,7.14,0.0,N790429241596,usda-ndb-import,honey roasted peanuts,2389.0,42.86,0.0,0,,Valued Naturals Honey Roasted Peanuts,21.43,28 g (0.25 cup),0.41100000000000003,17.86
"Drew's,  Drew's Llc","drew-s,drew-s-llc",13.33,0.033,N790874374238,usda-ndb-import,thousand island dressing,1812.0,40.0,0.0,0,,Drew's Thousand Island Dressing & Quick Marinade,0.0,30 ml (2 Tbsp),0.8,13.33
"Giant Eagle,  Public Label Brands  Inc.","giant-eagle,public-label-brands-inc",53.57,0.0,N793396080892,usda-ndb-import,wavy potato chips,2389.0,39.29,3.6,0,,"Giant Eagle Pittsburgh Penguins, Power Play Wavy Potato Chips, Original",3.57,28 g (22 CHIPS | ABOUT),0.48200000000000004,3.57
Palazzolo's,palazzolo-s,18.27,0.028999999999999998,N797043171339,usda-ndb-import,peanut butter cup,845.0,12.5,1.0,0,,Palazzolo's Peanut Butter Cup Gelato,4.81,104 g (4 oz),0.053,16.35
Atlantafresh,atlantafresh,13.1,,N797734166910,usda-ndb-import,fat greek yogurt,372.0,0.0,,0,,"Atlantafresh Non-Fat Greek Yogurt, Vanilla & Caramel",8.93,168 g (1 CONTAINER),,
Erg!,erg,88.71,0.0,N799975246000,usda-ndb-import,fruit nut bar,2356.0,23.39,6.4,0,,Erg! Cashew Raisin Fruit & Nut Bar,10.81,62 g (1 PACKAGE),0.12300000000000001,64.52
Jone's,jone-s,20.75,0.0,N804551759642,usda-ndb-import,dairy frozen dessert,1025.0,17.92,1.9,0,,"Jone's Gourmet Gelato, Non-Dairy Frozen Dessert, Spiced Chocolate",1.89,106 g (0.5 cup),0.042,16.04
Jone's Gourmet Gelato,jone-s-gourmet-gelato,14.85,0.0,N804551759703,usda-ndb-import,dairy frozen dessert,787.0,14.85,0.0,0,,Jone's Gourmet Gelato Non-Dairy Frozen Dessert,0.99,101 g (0.5 cup),0.045,12.87
Starkist,starkist,0.0,0.036000000000000004,N8067007,usda-ndb-import,albacore tuna in,674.0,6.25,0.0,0,,Starkist Solid White Albacore Tuna In Vegetable Oil,23.21,56 g (2 oz),0.41100000000000003,
Vosges  Ltd.,vosges-ltd,45.0,0.012,N810048014781,usda-ndb-import,peanut butter cups,2197.0,37.5,5.0,0,,"Vosges  Ltd. Wild Ophelia, Peanut Butter Cups Caramelized Bananas Chocolate",12.5,40 g (4 PIECES),0.1,37.5
Neptuna,neptuna,1.79,0.0,N813958009441,usda-ndb-import,chunk light tuna,1494.0,30.36,1.8,0,,"Neptuna Chunk Light Tuna, With Lemon &+ Pepper In Olive Oil",21.43,56 g (2 oz),0.28600000000000003,1.79
Made-With,made-with,8.0,0.0,N814343020928,usda-ndb-import,organic pasta sauce,234.0,2.0,1.6,0,,Made-With Organic Pasta Sauce,1.6,125 g (125 GRM),0.496,5.6
Cadia,cadia,20.0,0.0,N815369012423,usda-ndb-import,crunchy peanut butter,2648.0,46.67,6.7,0,,Cadia Organic Crunchy Peanut Butter,26.67,30 g (2 Tbsp),0.16699999999999998,6.67
The Bunnery Bakery & Restaurant,the-bunnery-bakery-restaurant,63.16,0.0,N815510010278,usda-ndb-import,pancake waffle mix,1393.0,6.14,7.0,0,,"The Bunnery Bakery & Restaurant Bunnery Natural Foods, Pancake & Waffle Mix, Coconut-Vanilla",10.53,57 g (2 ONZ),0.614,7.02
Ibakefoods,ibakefoods,65.79,0.013000000000000001,N816059015519,usda-ndb-import,frosted sugar cookies,1653.0,13.16,0.0,0,,"Ibakefoods Ibake Foods, Frosted Sugar Cookies, Lemon",2.63,38 g (1 COOKIE),0.237,39.47
"Jewel Osco,  Ibakefoods","jewel-osco,ibakefoods",73.68,0.0,N816059016943,usda-ndb-import,frosted sugar cookies,1761.0,15.79,0.0,0,,Jewel Osco Frosted Sugar Cookies,2.63,38 g (1 COOKIES),0.316,50.0
Tropical Valley Foods,tropical-valley-foods,35.0,0.012,N817582261008,usda-ndb-import,dark chocolate almonds,2377.0,42.5,10.0,0,,Tropical Valley Foods Dark Chocolate Almonds,15.0,40 g (1.4 ONZ),0.012,20.0
"Chobani,  Chobani  Inc.","chobani,chobani-inc",14.67,0.01,N818290010117,usda-ndb-import,fat greek yogurt,586.0,6.0,0.7,0,,"Chobani Flip, Low-Fat Greek Yogurt, Honey That's Nuts!",8.67,150 g (1 CONTAINER),0.043,12.0
Chobani,chobani,16.0,0.01,N818290010735,usda-ndb-import,fat greek yogurt,502.0,3.0,0.7,0,,Chobani Flip Low-Fat Greek Yogurt,8.0,150 g (1 CONTAINER),0.06,12.67
"Chobani,  Chobani  Inc.","chobani,chobani-inc",12.67,0.01,N818290010865,usda-ndb-import,fat greek yogurt,389.0,1.67,0.7,0,,"Chobani Low-Fat Greek Yogurt, Black Cherry",7.33,150 g (1 CONTAINER),0.037000000000000005,10.67
Chobani,chobani,12.67,0.003,N818290012845,usda-ndb-import,fat greek yogurt,335.0,0.0,0.7,0,,"Chobani Non-Fat Greek Yogurt, Peach",8.0,150 g (150 g),0.04,10.0
Chobani,chobani,10.0,0.003,N818290014191,usda-ndb-import,fat greek yogurt,280.0,0.0,3.3,0,,"Chobani Simply 100, Non-Fat Greek Yogurt, Tropical Citrus",8.0,150 g (150 g),0.043,4.0
Chobani  Inc.,chobani-inc,17.33,0.006999999999999999,N818290014917,usda-ndb-import,steel cut oats,448.0,1.33,2.0,0,,"Chobani  Inc. Greek Low-Fat Yogurt, With Steel-Cut Oats",6.67,150 g (1 CONTAINER),0.03,10.67
Chicken Soup For The Soul,chicken-soup-for-the-soul,6.94,0.004,N819239010403,usda-ndb-import,chicken noodle soup,188.0,0.82,0.4,0,,Chicken Soup For The Soul Spicy Thai - Style Chicken Noodle Soup,2.86,245 g (1 cup),0.282,1.22
"Peddler's Pantry,  Terrafina Llc","peddler-s-pantry,terrafina-llc",42.5,0.0,N847938070251,usda-ndb-import,dark chocolate almonds,2406.0,42.5,7.5,0,,Peddler's Pantry Dark Chocolate Almonds,10.0,40 g (1.4 ONZ),0.33799999999999997,32.5
Sustainableseas,sustainableseas,0.0,0.018000000000000002,N850348003092,usda-ndb-import,albacore tuna in,448.0,1.79,,0,,Sustainableseas Solid Albacore Tuna In Water,25.0,56 g (2 oz),0.107,0.0
"Deep River Snacks,  Old Lyme Gourmet Company","deep-river-snacks,old-lyme-gourmet-company",60.71,0.0,N850668000542,usda-ndb-import,cooked potato chips,2092.0,25.0,3.6,0,,"Deep River Snacks Sweet & Salty Kettle Cooked Potato Chips, Ninja Ginger",7.14,28 g (12 CHIPS),0.643,3.57
Among Friends  Llc,among-friends-llc,73.91,0.0,N851152005180,usda-ndb-import,chocolate chip cookie,1820.0,8.7,4.4,0,,"Among Friends  Llc Among Friends, Darcy's Delish, Old Fashioned Chocolate Chip Cookie Mix",8.7,23 g (2 COOKIES),0.457,39.13
Organic Nectars  Inc.,organic-nectars-inc,35.0,0.0,N851706001316,usda-ndb-import,dark chocolate bar,2197.0,35.0,15.0,0,,"Organic Nectars  Inc. Organic Nectars, Raw Dark Chocolate Bar",7.5,40 g (1 BAR),0.025,12.5
Enlightened,enlightened,18.92,0.013999999999999999,N852109331215,usda-ndb-import,ice cream bars,397.0,2.7,6.8,0,,"Enlightened Low Fat Ice Cream Bars, Fudge",10.81,74 g (74 g),0.040999999999999995,4.05
Better Bean,better-bean,16.41,0.0,N852405002017,usda-ndb-import,refried black beans,456.0,3.12,5.5,0,,Better Bean Uncanny Refried Black Beans,4.69,128 g (0.5 cup),0.18,1.56
Catskill Provisions Inc.,catskill-provisions-inc,71.64,0.0,N852455003156,usda-ndb-import,pancake waffle mix,1498.0,2.99,3.0,0,,"Catskill Provisions Inc. Catskill Provisions, Artisanal, Organic Pancake + Waffle Mix",10.45,"67 g (4 -INCH PANCAKES | AMOUNT FOR FOUR,)",0.8059999999999999,0.0
Grainful,grainful,13.43,0.0,N853186006096,usda-ndb-import,steel cut oats,339.0,1.77,3.2,0,,"Grainful Steel Cut Meals, Steel Cut Oats For Dinner, Tuscan Bean & Kale",3.53,283 g (283 g),0.138,1.41
Grainful,grainful,11.31,0.0,N853186006102,usda-ndb-import,steel cut oats,414.0,4.59,1.8,0,,"Grainful Steel Cut Meals, Steel Cut Oats For Dinner, Thai Curry",3.53,283 g (283 g),0.057,1.77
"Enjoy Life,  Enjoy Life Natural Brands  Llc","enjoy-life,enjoy-life-natural-brands-llc",61.54,0.0,N853522000863,usda-ndb-import,cookies chocolate chip,2092.0,26.92,3.8,0,,"Enjoy Life Crunchy Cookies, Chocolate Chip",3.85,26 g (2 COOKIES),0.365,34.62
Unreal Brands Inc,unreal-brands-inc,47.22,0.0,N855571005240,usda-ndb-import,peanut butter cups,2092.0,38.89,11.1,0,,"Unreal Brands Inc Unreal, Peanut Butter Cups, Dark Chocolate Coconut",8.33,36 g (2 cup),0.292,30.56
Three Twins Ice Cream,three-twins-ice-cream,37.78,0.044000000000000004,N856452004055,usda-ndb-import,ice cream sandwiches,1490.0,22.22,0.0,0,,Three Twins Ice Cream Sea Salted Caramel Ice Cream Sandwiches,3.33,90 g (90 g),0.078,17.78
Whidbey Island Ice Cream Company,whidbey-island-ice-cream-company,27.17,0.08199999999999999,N856510001705,usda-ndb-import,ice cream bars,1410.0,25.0,1.1,0,,"Whidbey Island Ice Cream Company 3 Ultra Premium Ice Cream Bars, Coconut",4.35,92 g (92 g),0.054000000000000006,26.09
Nogii,nogii,44.44,0.0,N856513002501,usda-ndb-import,high protein bar,1782.0,14.81,3.7,0,,Nogii High Protein Bar,31.48,54 g (1 BAR),0.278,25.93
Jackson's Honest Chips,jackson-s-honest-chips,71.43,0.0,N856823004097,usda-ndb-import,chips salt vinegar,2540.0,35.71,3.6,0,,"Jackson's Honest Chips Jackson's Honest, Potato Chips, Salt + Vinegar",7.14,28 g (13 CHIPS | ABOUT),1.679,3.57
Millcreek Cacao Roasters Llc,millcreek-cacao-roasters-llc,52.0,,N858489005043,usda-ndb-import,dark chocolate bar,2343.0,44.0,12.0,0,,"Millcreek Cacao Roasters Llc Millcreek Cacao Roasters, Dark Chocolate Bar",8.0,25 g (25 GRM),0.012,36.0
Millcreek Cacao Roasters Llc,millcreek-cacao-roasters-llc,52.0,,N858489005135,usda-ndb-import,dark chocolate bar,2343.0,44.0,12.0,0,,"Millcreek Cacao Roasters Llc Millcreek Cacao Roasters, 70% Cured Dark Chocolate Bar, Luscious Raspberry",8.0,25 g (25 GRM),0.012,36.0
Millcreek Cacao Roasters Llc,millcreek-cacao-roasters-llc,36.0,,N858489005296,usda-ndb-import,dark chocolate bar,2310.0,48.0,12.0,0,,"Millcreek Cacao Roasters Llc Millcreek Cacao Roasters, Dark Chocolate Bar",12.0,25 g (25 GRM),0.012,20.0
Fancypants Baking Co.,fancypants-baking-co,54.79,0.040999999999999995,N859260005566,usda-ndb-import,cookies chocolate chip,1778.0,20.55,0.0,0,,"Fancypants Baking Co. Fancypants Baking Co, Crunch Cookies, Chocolate Chip",6.85,14.6 g (1 COOKIE),0.425,41.1
Sawyer's,sawyer-s,75.0,0.0,N859736002624,usda-ndb-import,chicken noodle soup,1343.0,1.79,3.6,0,,Sawyer's St. Louis Style Hearty Chicken Noodle Soup Mix,10.71,28 g (0.25 cup),2.3930000000000002,10.71
Nana Creme,nana-creme,36.45,0.0,N862248000149,usda-ndb-import,dairy frozen dessert,979.0,10.28,0.9,0,,Nana Creme Non-Dairy Frozen Dessert,0.93,107 g (0.5 cup),0.027999999999999997,30.84
Bumble Bee,bumble-bee,0.0,0.045,N8663637,usda-ndb-import,chunk light tuna,523.0,4.46,,0,,Bumble Bee Chunk Light Tuna In Vegetable Oil,19.64,56 g (2 oz),0.321,0.0
Daily Bread,daily-bread,66.04,0.027999999999999997,N869955000011,usda-ndb-import,chicken noodle soup,1577.0,3.77,1.9,0,,Daily Bread Chicken Noodle Soup,18.87,53 g (1 CUP PREPARED) | (MAKES),1.7169999999999999,1.89
Dutch Valley Food Distributors  Inc.,dutch-valley-food-distributors-inc,50.0,,N877245006056,usda-ndb-import,dark chocolate almonds,2301.0,37.5,,0,,"Dutch Valley Food Distributors  Inc. Dutch Valley Food Distributors, Dark Chocolate Almonds",10.0,40 g (40 GRM),0.0,37.5
Smart Sense,smart-sense,70.69,0.0,N883967392087,usda-ndb-import,macaroni cheese dinner,1586.0,6.03,1.7,0,,Smart Sense Macaroni & Cheese Dinner,10.34,58 g (1 PKG),0.81,8.62
Meijer,meijer,6.12,0.006,N886926014211,usda-ndb-import,chicken noodle soup,172.0,0.41,0.4,0,,"Meijer Bistro Style, Bistro Style Spicy Thai-Style Chicken Noodle Soup",2.86,245 g (1 cup),0.282,0.0
Wellsley Farms,wellsley-farms,0.0,0.045,N888670019573,usda-ndb-import,albacore tuna in,448.0,0.0,0.0,0,,Wellsley Farms Albacore Tuna In Water,23.21,56 g (0.25 CUP | ABOUT),0.25,0.0
"Wellsley Farms,  Bj's Wholesale Club / Corporate Brands","wellsley-farms,bj-s-wholesale-club-corporate-brands",6.82,0.04,N888670025505,usda-ndb-import,italian style meatballs,1142.0,19.32,1.1,0,,Wellsley Farms Italian Style Meatballs,17.05,88 g (5 MEATBALLS),0.545,2.27
Waffle Lady Inc.,waffle-lady-inc,80.43,0.0,N891991007082,usda-ndb-import,pancake waffle mix,1456.0,0.0,2.2,0,,"Waffle Lady Inc. Waffle Lady, Organic Gingerbread Pancake & Waffle Mix",6.52,46 g (8 THICK BELGIAN STYLE WAFFLES | PANCAKES OR),0.696,26.09
Rod Rotondi Enterprises Llc,rod-rotondi-enterprises-llc,14.29,0.0,N893913001840,usda-ndb-import,cream cheese spread,895.0,16.07,3.6,0,,"Rod Rotondi Enterprises Llc Leaf Cuisine, Not Cream Cheese Spread, Classic Plain",7.14,28 g (1 ONZ),0.5,3.57
"Luna,  Luna & Larry's","luna,luna-larry-s",21.05,0.0,N896767001219,usda-ndb-import,dairy frozen dessert,1059.0,17.89,2.1,0,,"Luna Larry's, Coconut Bliss, Organic Non-Dairy Frozen Dessert, Chocolate Peanut Butter",4.21,95 g (0.5 cup),0.042,13.68
"Organic Ville,  Sky Valley Foods Inc.","organic-ville,sky-valley-foods-inc",13.33,0.0,N896859000588,usda-ndb-import,thousand island dressing,1393.0,33.33,0.0,0,,Organic Ville Organic Non Dairy Thousand Island Dressing,0.0,30 ml (2 Tbsp),0.467,10.0
Madecasse,madecasse,24.0,0.0,N898575001368,usda-ndb-import,dark chocolate bar,1226.0,20.0,1.3,0,,Madecasse Sea Salt & Nibs Dark Chocolate Bar,4.0,75 g (2.64 oz),0.02,18.67
"Nissin,  Nissin Foods (Usa) Co.  Inc.","nissin,nissin-foods-usa-co-inc",60.87,0.011000000000000001,N939662096321,usda-ndb-import,ramen noodle soup,1912.0,19.57,4.3,0,,"Nissin Bowl Noodles, Ramen Noodle Soup With Shrimp Con Camaron, Hot & Spicy",10.87,46 g (46 g),1.913,6.52
Fresh & Easy,fresh-easy,11.76,0.0,N20032319,usda-ndb-import,fat greek yogurt,343.0,0.0,0.0,0,,Fresh & Easy Non Fat Greek Yogurt,8.24,170 g (6 ONZ),0.040999999999999995,10.59
Fresh & Easy,fresh-easy,41.67,0.025,N5051379022655,usda-ndb-import,ice cream sandwiches,1117.0,8.33,1.7,0,,Fresh & Easy Ice Cream Sandwiches,5.0,60 g (1 SANDWICH),0.16699999999999998,21.67
Fresh & Easy,fresh-easy,12.0,0.003,N5051379079499,usda-ndb-import,fat greek yogurt,335.0,0.0,0.0,0,,Fresh & Easy Non Fat Greek Yogurt,8.0,150 g (1 CONTAINER),0.033,10.0
Southern Home,southern-home,20.71,0.021,N60788003540,usda-ndb-import,thin crust pizza,808.0,8.57,0.7,0,,Southern Home Ultra Thin Crust Pizza,8.57,140 g (0.333 PIZZA),0.364,2.14
Southern Home,southern-home,0.0,0.036000000000000004,N6078802558,usda-ndb-import,chunk light tuna,372.0,0.89,0.0,0,,Southern Home Chunk Light Tuna In Water,19.64,"56 g (0.25 CUP | DRAINED, ANOUT)",0.321,0.0
Cha Ching,cha-ching,20.0,0.017,N725493300360,usda-ndb-import,thousand island dressing,1117.0,20.0,0.0,0,,Cha Ching Thousand Island Dressing,0.0,30 ml (2 Tbsp),1.0,16.67
Meijer,meijer,62.5,0.0,N713733903387,usda-ndb-import,cracker,2092.0,28.12,0.0,1,https://static.meijer.com/Media/007/13733/0071373390338_0_A1C1_0600.png,Low Sodium Applause Crackers,6.25,16 g (16 g),0.188,6.25
Global,global,71.43,0.0,N876274001858,usda-ndb-import,cracker,2092.0,21.43,0.0,0,,"Snack Time, Stack Pack Salted Crackers",7.14,28 g (28 g),0.304,7.14
Hostess,hostess,48.24,0.012,N888109050023,usda-ndb-import,donut,2017.0,30.59,1.2,1,https://s-media-cache-ak0.pinimg.com/originals/3a/99/87/3a9987aca1bdace098246db022c23939.jpg,"Donettes, Mini Donuts, Frosted",3.53,85 g (3 oz),0.306,30.59
Entenmann's,entenmann-s,47.92,0.021,N72030015712,usda-ndb-import,donut,2004.0,31.25,2.1,0,http://www.shugarysweets.com/wp-content/uploads/2013/02/glazed_donut.jpg,Frosted Donuts,4.17,48 g (48 g),0.375,27.08
"Little Debbie,  Mckee Foods Corporation","little-debbie,mckee-foods-corporation",55.74,0.02,N24300806247,usda-ndb-import,donut,1987.0,27.05,1.6,1,http://bitemefoods.com.au/wp-content/uploads/2014/10/donuts.png,Mini Donuts,4.1,122 g (8 DONUTS),0.418,30.33
"Entenmann's,  Bimbo Bakeries Usa  Inc.","entenmann-s,bimbo-bakeries-usa-inc",52.63,0.026000000000000002,N72030021645,usda-ndb-import,donut,1983.0,28.07,1.8,0,https://jpg.seasonskosher.com/content/images/thumbs/0100798_entenmanns-popems-powdered-donuts.jpeg,Pop'Ettes Powdered Donuts,3.51,57 g (57 g),0.368,26.32
Roundy's,roundy-s,73.33,0.0,N11150146098,usda-ndb-import,cracker,1954.0,15.0,3.3,1,http://www.candywarehouse.com/assets/item/regular/milk-chocolate-covered-graham-crackers-128400-ic2.jpg,"Kids Graham Crackers, Chocolate",6.67,30 g (19 COOKIES),0.41700000000000004,23.33
Medford Farms,medford-farms,60.0,0.0,N76606720956,usda-ndb-import,cracker,1954.0,26.67,0.0,0,http://www.baldersonvillagecheese.com/gourmet-foods/kasseler-crackers.jpg,"Savory Snack Cracker, Celery & Onion",6.67,15 g (15 g),1.0,0.0
Maple Donuts Inc,maple-donuts-inc,40.0,0.011000000000000001,N76265185905,usda-ndb-import,donut,1858.0,28.89,2.2,0,http://www.fridaycakenight.com/wp-content/uploads/2014/10/Baked-pumpkin-donuts-with-maple-glaze-782x1024.jpg,Plain Cake Mini Donuts,2.22,45 g (2 DONUTS),0.511,11.11
Roland,roland,75.0,0.0,N41224710146,usda-ndb-import,cracker,1833.0,6.25,6.2,0,http://www.rolandfood.com/i/product_images/l/091/71020_ClassicCracker_Right__29912_zoom.png,Roland Water Crackers,6.25,16 g (16 g),0.75,0.0
"Great Value,  Wal-Mart Stores  Inc.","great-value,wal-mart-stores-inc",50.0,0.0,N78742129082,usda-ndb-import,cracker,1833.0,25.0,0.0,0,,"Baked Buttery Crackers, Naturally Flavored",6.25,16 g (5 CRACKERS),0.6559999999999999,6.25
"Kroger,  The Kroger Co.","kroger,the-kroger-co",59.15,0.0,N11110008817,usda-ndb-import,donut,1828.0,19.72,1.4,0,,Maple Glazed Cake Donuts,4.23,71 g (1 DONUT),0.451,35.21
Meijer,meijer,71.43,0.0,N708820381599,usda-ndb-import,cracker,1795.0,14.29,10.7,0,,"Woven Wheats, Baked Whole Wheat Crackers, Rosemary & Olive Oil",7.14,28 g (28 g),0.536,3.57
Hostess,hostess,52.83,0.009000000000000001,N888109111298,usda-ndb-import,donut,1736.0,20.75,1.9,0,,Red Velvet Mini Donuts,3.77,53 g (3 DONUTS),0.255,30.19
Mom Brands,mom-brands,89.66,0.0,N42400109754,usda-ndb-import,cereal,1732.0,3.45,0.0,0,http://media.fooducate.com/products/images/180x180/4E31583A-A218-ED68-4577-80FA3019AED0.jpg,"Cocoa Dyno-Bites, Sweetened Rice Cereal With Real Cocoa",3.45,29 g (0.75 cup),0.517,44.83
Kiggins,kiggins,88.89,0.0,N51933150546,usda-ndb-import,cereal,1703.0,0.0,0.0,0,,"Sweetened Puffed Wheat Cereal, Honey",7.41,27 g (0.75 cup),0.24100000000000002,55.56
"Food Lion,  Food Town Stores Inc.","food-lion,food-town-stores-inc",80.0,0.0,N35826097101,usda-ndb-import,cracker,1674.0,5.71,5.7,0,,Sweet & Crispy Graham Crackers,5.71,35 g (2 FULL CRACKER SHEETS),0.514,22.86
Chocolatey Colossal Crunch,chocolatey-colossal-crunch,86.67,0.0,N42400060024,usda-ndb-import,cereal,1674.0,5.0,3.3,0,,Naturally & Artificially Flavored Sweetened Corn & Oat Cereal With Real Cocoa,3.33,30 g (0.75 cup),0.667,43.33
Mom Brands,mom-brands,86.67,0.0,N42400236245,usda-ndb-import,cereal,1674.0,3.33,3.3,0,https://www.postconsumerbrands.com/wp-content/uploads/2016/09/product-image-berry-bunch-crunch.png,"Berry Bunch Crunch, Sweetened Corn & Oat Cereal",3.33,30 g (0.75 cup),0.467,46.67
Honey Graham Toasters,honey-graham-toasters,76.67,0.0,N42400240815,usda-ndb-import,cereal,1674.0,10.0,3.3,0,https://s-media-cache-ak0.pinimg.com/736x/63/e7/32/63e732d923bda4cce1305e6d62c634cb--honey-grahams-toasters.jpg,Honey Graham Cereal,6.67,30 g (0.75 cup),0.867,33.33
Ancient Harvest,ancient-harvest,67.65,0.0,N980125260001,usda-ndb-import,cereal,1611.0,5.88,7.1,0,,Quinoa Hot Cereal Flakes,12.65,34 g (0.33 cup),0.006,5.88
Panaderia San Jorge S.A.,panaderia-san-jorge-s-a,76.67,0.0,N7750106000048,usda-ndb-import,cracker,1602.0,3.33,,0,,San Jorge Water Crackers,13.33,30 g (30 GRM),0.6,3.33
"Foodtown,  Foodtown  Inc.","foodtown,foodtown-inc",81.25,0.0,N11153041949,usda-ndb-import,cereal,1569.0,3.12,6.2,1,https://www.dlmdriveup.com/img/CentralOrdering/Dash/upc/3000006153.jpg,Crunchy Oat Squares With Cinnamon Cereal,9.38,32 g (0.75 cup),0.42200000000000004,25.0
"Safeway Kitchens,  Safeway  Inc.","safeway-kitchens,safeway-inc",85.71,0.0,N21130281022,usda-ndb-import,cereal,1494.0,0.0,3.6,0,,Corn Flakes Cereal,7.14,28 g (1 cup),0.5710000000000001,7.14
Arnie's,arnie-s,43.66,0.027999999999999997,N76185003815,usda-ndb-import,donut,1473.0,16.9,1.4,0,,Variety Pack Donut Holes,5.63,71 g (71 g),0.493,18.31
Fresh & Easy,fresh-easy,56.14,0.07,N5051379078669,usda-ndb-import,donut,1469.0,14.04,0.0,0,,Baked Donuts,7.02,57 g (1 DONUT),0.14,36.84
Nature's Path,nature-s-path,87.5,0.0,N58449620020,usda-ndb-import,cereal,1305.0,0.0,6.2,0,,"Eco Pac, Cereal, Millet Puffs",12.5,16 g (1 cup),0.0,0.0
